time,wind_speed_10m,wind_speed_100m,temperature_2m,surface_pressure,normalized_power
2025-04-05 01:00:00,7.66,12.71,10.7,1018.3,0.9616
2025-04-05 02:00:00,5.46,8.44,-2.3,1021.5,0.1488
2025-04-05 03:00:00,0.8,2.38,10.2,1013.5,0.0
2025-04-05 04:00:00,7.21,12.21,5.0,1019.9,0.9739
2025-04-05 05:00:00,7.35,12.04,8.8,1012.9,0.9079
2025-04-05 06:00:00,2.96,5.11,6.8,1015.7,0.0388
2025-04-05 07:00:00,12.09,19.72,16.8,1026.5,1.0
2025-04-05 08:00:00,3.84,6.01,8.5,1026.8,0.033
2025-04-05 09:00:00,6.17,10.3,9.1,1017.4,0.4161
2025-04-05 10:00:00,3.01,4.73,10.8,1022.0,0.0
2025-04-05 11:00:00,8.26,14.56,1.8,1021.9,0.9872
2025-04-05 12:00:00,6.21,9.66,10.8,1025.5,0.3008
2025-04-05 13:00:00,6.16,10.29,6.3,1021.0,0.3804
2025-04-05 14:00:00,12.15,19.24,4.6,1015.8,1.0
2025-04-05 15:00:00,1.02,1.18,9.9,1016.7,0.0069
2025-04-05 16:00:00,11.63,17.79,1.8,1021.6,0.9907
2025-04-05 17:00:00,8.45,13.95,10.3,1012.7,1.0
2025-04-05 18:00:00,17.77,28.5,6.5,1013.1,0.0
2025-04-05 19:00:00,8.11,13.81,6.7,1023.4,1.0
2025-04-05 20:00:00,2.09,3.65,-0.8,1030.6,0.0272
2025-04-05 21:00:00,1.91,3.18,10.2,1017.5,0.0
2025-04-05 22:00:00,10.63,16.4,7.9,1019.4,0.9217
2025-04-05 23:00:00,9.38,15.56,5.4,1019.7,0.9743
2025-04-06 00:00:00,4.44,6.8,4.1,1021.0,0.081
2025-04-06 01:00:00,6.31,9.37,10.0,1016.6,0.2769
2025-04-06 02:00:00,5.19,8.68,8.5,1019.6,0.2989
2025-04-06 03:00:00,11.16,17.34,7.3,1023.2,1.0
2025-04-06 04:00:00,10.57,15.89,3.9,1017.7,1.0
2025-04-06 05:00:00,12.62,21.24,8.4,1020.0,1.0
2025-04-06 06:00:00,9.31,14.76,8.2,1024.1,0.9627
2025-04-06 07:00:00,10.62,16.17,11.9,1019.9,1.0
2025-04-06 08:00:00,3.77,5.54,3.1,1013.8,0.0
2025-04-06 09:00:00,10.22,16.14,4.8,1010.9,0.9248
2025-04-06 10:00:00,9.03,15.34,14.1,1015.4,0.9905
2025-04-06 11:00:00,15.07,23.45,8.0,1024.7,0.9941
2025-04-06 12:00:00,8.19,12.49,8.2,1018.9,1.0
2025-04-06 13:00:00,2.88,5.26,10.7,1021.4,0.0
2025-04-06 14:00:00,8.86,14.1,13.7,1025.2,1.0
2025-04-06 15:00:00,10.01,16.37,3.2,1015.0,0.9813
2025-04-06 16:00:00,4.78,7.46,14.9,1030.6,0.0475
2025-04-06 17:00:00,6.56,11.85,7.2,1019.6,0.8227
2025-04-06 18:00:00,8.49,13.0,8.2,1022.1,0.9657
2025-04-06 19:00:00,5.96,9.83,7.5,1017.2,0.3586
2025-04-06 20:00:00,5.7,10.15,12.6,1016.1,0.4168
2025-04-06 21:00:00,3.08,4.76,10.7,1020.1,0.0818
2025-04-06 22:00:00,12.08,19.14,6.8,1017.5,1.0
2025-04-06 23:00:00,8.18,13.72,3.4,1020.3,1.0
2025-04-07 00:00:00,0.28,1.05,6.8,1011.4,0.0163
2025-04-07 01:00:00,7.65,11.92,2.9,1014.5,0.8671
2025-04-07 02:00:00,7.2,12.55,10.7,1017.9,1.0
2025-04-07 03:00:00,0.68,1.14,5.2,1015.4,0.0
2025-04-07 04:00:00,4.32,7.32,7.3,1032.1,0.045
2025-04-07 05:00:00,6.2,10.94,11.7,1020.7,0.5914
2025-04-07 06:00:00,5.23,8.94,10.4,1021.0,0.2468
2025-04-07 07:00:00,8.47,13.74,9.0,1015.6,1.0
2025-04-07 08:00:00,5.55,8.59,4.8,1017.2,0.2449
2025-04-07 09:00:00,3.3,6.98,9.3,1017.9,0.0604
2025-04-07 10:00:00,15.28,24.31,4.8,1024.5,0.9932
2025-04-07 11:00:00,4.62,7.69,9.3,1014.3,0.1063
2025-04-07 12:00:00,9.89,16.34,3.0,1018.6,0.9724
2025-04-07 13:00:00,3.73,6.39,11.8,1021.7,0.0663
2025-04-07 14:00:00,5.97,10.95,8.3,1010.7,0.5201
2025-04-07 15:00:00,7.19,11.69,7.6,1013.3,0.7839
2025-04-07 16:00:00,4.43,7.13,9.0,1014.3,0.0533
2025-04-07 17:00:00,7.11,12.47,7.2,1019.2,0.3965
2025-04-07 18:00:00,3.81,6.1,7.9,1018.1,0.0
2025-04-07 19:00:00,7.75,13.09,12.1,1023.7,1.0
2025-04-07 20:00:00,8.49,13.88,11.3,1011.1,1.0
2025-04-07 21:00:00,2.1,3.96,10.1,1018.3,0.0
2025-04-07 22:00:00,10.34,17.2,8.5,1024.7,1.0
2025-04-07 23:00:00,3.28,5.07,6.5,1013.7,0.0
2025-04-08 00:00:00,3.46,4.51,11.7,1019.4,0.0
2025-04-08 01:00:00,6.63,9.75,4.7,1022.9,0.3869
2025-04-08 02:00:00,5.01,7.02,14.2,1025.5,0.0656
2025-04-08 03:00:00,5.18,8.35,10.4,1014.9,0.1943
2025-04-08 04:00:00,2.42,2.51,12.1,1021.4,0.0377
2025-04-08 05:00:00,8.08,13.0,9.6,1020.1,1.0
2025-04-08 06:00:00,6.5,10.62,7.5,1015.8,0.5352
2025-04-08 07:00:00,2.78,5.01,11.2,1015.0,0.0423
2025-04-08 08:00:00,5.1,8.58,3.0,1014.9,0.1988
2025-04-08 09:00:00,9.84,16.5,5.9,1034.8,1.0
2025-04-08 10:00:00,7.48,12.37,7.2,1024.6,1.0
2025-04-08 11:00:00,3.03,4.72,3.1,1020.2,0.042
2025-04-08 12:00:00,6.13,9.88,10.1,1016.5,0.4021
2025-04-08 13:00:00,4.92,7.48,12.3,1022.2,0.1403
2025-04-08 14:00:00,7.92,12.99,1.9,1015.0,0.9821
2025-04-08 15:00:00,12.43,19.21,6.5,1021.2,1.0
2025-04-08 16:00:00,7.07,12.1,7.3,1023.3,0.9049
2025-04-08 17:00:00,6.92,10.65,9.0,1019.3,0.5253
2025-04-08 18:00:00,13.26,21.6,10.9,1017.5,0.9846
2025-04-08 19:00:00,7.9,13.0,6.9,1017.9,1.0
2025-04-08 20:00:00,7.45,12.79,11.2,1023.8,1.0
2025-04-08 21:00:00,4.38,6.09,8.2,1019.7,0.0329
2025-04-08 22:00:00,7.09,11.31,5.8,1026.5,0.7156
2025-04-08 23:00:00,6.46,10.81,8.7,1012.6,0.493
2025-04-09 00:00:00,4.78,8.8,3.8,1014.8,0.1379
2025-04-09 01:00:00,13.27,21.49,7.3,1020.2,1.0
2025-04-09 02:00:00,8.91,14.1,7.6,1021.7,0.9913
2025-04-09 03:00:00,7.19,12.88,6.1,1019.6,0.9433
2025-04-09 04:00:00,5.49,9.38,17.1,1025.5,0.3112
2025-04-09 05:00:00,5.07,9.04,12.8,1016.1,0.2459
2025-04-09 06:00:00,3.1,4.31,8.9,1019.9,0.053
2025-04-09 07:00:00,4.29,7.26,9.7,1024.2,0.0918
2025-04-09 08:00:00,8.82,13.65,10.0,1027.0,0.983
2025-04-09 09:00:00,6.06,9.04,10.4,1019.0,0.2153
2025-04-09 10:00:00,11.63,19.21,13.7,1030.6,1.0
2025-04-09 11:00:00,3.54,6.13,11.5,1020.2,0.0657
2025-04-09 12:00:00,7.46,11.81,1.3,1026.6,0.843
2025-04-09 13:00:00,9.21,15.79,11.1,1018.5,1.0
2025-04-09 14:00:00,7.89,12.58,5.3,1019.2,0.9996
2025-04-09 15:00:00,13.45,21.64,6.3,1024.5,1.0
2025-04-09 16:00:00,18.92,30.66,11.7,1023.1,0.0016
2025-04-09 17:00:00,3.33,5.26,1.7,1019.8,0.0
2025-04-09 18:00:00,3.44,6.34,14.2,1015.7,0.0868
2025-04-09 19:00:00,3.32,4.75,11.1,1030.4,0.042
2025-04-09 20:00:00,8.63,13.54,9.4,1018.8,1.0
2025-04-09 21:00:00,5.35,7.97,11.1,1020.1,0.2709
2025-04-09 22:00:00,8.34,14.65,12.2,1012.2,0.9965
2025-04-09 23:00:00,5.07,8.03,9.0,1017.6,0.1504
2025-04-10 00:00:00,6.55,10.16,11.2,1023.3,0.4327
2025-04-10 01:00:00,7.62,12.18,5.1,1019.2,0.9208
2025-04-10 02:00:00,5.55,9.51,11.4,1030.4,0.3502
2025-04-10 03:00:00,5.44,9.22,10.6,1021.0,0.276
2025-04-10 04:00:00,1.99,2.88,13.6,1017.4,0.051
2025-04-10 05:00:00,4.68,7.36,9.1,1026.6,0.1017
2025-04-10 06:00:00,5.88,8.67,9.6,1029.6,0.2406
2025-04-10 07:00:00,5.5,9.0,5.3,1025.2,0.2794
2025-04-10 08:00:00,10.84,18.35,8.5,1020.3,1.0
2025-04-10 09:00:00,11.57,18.42,10.7,1019.1,0.9678
2025-04-10 10:00:00,10.46,17.35,11.0,1013.2,1.0
2025-04-10 11:00:00,5.89,9.21,14.5,1021.2,0.2988
2025-04-10 12:00:00,9.79,15.22,10.1,1021.4,1.0
2025-04-10 13:00:00,6.49,10.93,8.2,1015.2,0.6138
2025-04-10 14:00:00,4.86,9.29,10.5,1020.1,0.2145
2025-04-10 15:00:00,6.09,10.2,6.6,1024.3,0.4577
2025-04-10 16:00:00,2.64,4.04,13.2,1018.7,0.0043
2025-04-10 17:00:00,5.84,9.26,6.1,1021.1,0.307
2025-04-10 18:00:00,6.96,12.44,7.1,1011.8,1.0
2025-04-10 19:00:00,14.49,23.68,4.8,1027.1,1.0
2025-04-10 20:00:00,5.06,7.75,8.8,1017.1,0.1632
2025-04-10 21:00:00,11.47,18.57,10.8,1018.6,0.9662
2025-04-10 22:00:00,3.83,6.34,14.3,1020.8,0.0483
2025-04-10 23:00:00,3.3,5.63,8.3,1019.0,0.0
2025-04-11 00:00:00,5.66,10.08,8.0,1023.6,0.4323
2025-04-11 01:00:00,6.66,11.57,-0.5,1018.2,0.7406
2025-04-11 02:00:00,1.41,2.41,9.6,1017.4,0.0
2025-04-11 03:00:00,3.16,5.1,8.9,1023.5,0.0394
2025-04-11 04:00:00,4.87,8.13,8.9,1008.8,0.2353
2025-04-11 05:00:00,4.1,6.28,14.1,1014.6,0.0077
2025-04-11 06:00:00,7.29,12.42,10.7,1020.7,1.0
2025-04-11 07:00:00,5.87,9.4,7.4,1023.1,0.3148
2025-04-11 08:00:00,3.16,5.42,5.7,1023.1,0.0011
2025-04-11 09:00:00,11.25,19.27,4.8,1008.8,1.0
2025-04-11 10:00:00,4.86,8.21,7.3,1017.8,0.1806
2025-04-11 11:00:00,9.58,15.67,10.1,1023.2,1.0
2025-04-11 12:00:00,10.63,16.93,1.4,1015.6,0.9519
2025-04-11 13:00:00,15.84,25.65,8.4,1018.8,0.0013
2025-04-11 14:00:00,7.65,11.72,11.6,1021.5,0.8112
2025-04-11 15:00:00,8.98,14.89,5.2,1020.0,0.9426
2025-04-11 16:00:00,5.95,8.37,8.2,1021.7,0.1611
2025-04-11 17:00:00,9.52,16.03,5.4,1019.0,0.968
2025-04-11 18:00:00,6.96,11.73,-0.7,1022.0,0.8229
2025-04-11 19:00:00,6.47,10.55,6.0,1022.1,0.5488
2025-04-11 20:00:00,11.01,17.54,5.1,1023.1,0.9925
2025-04-11 21:00:00,1.86,3.01,11.5,1022.9,0.0508
2025-04-11 22:00:00,10.41,15.82,10.5,1023.7,1.0
2025-04-11 23:00:00,9.37,15.69,5.2,1017.8,1.0
2025-04-12 00:00:00,5.54,8.89,13.7,1017.9,0.2422
2025-04-12 01:00:00,5.22,9.38,11.7,1020.4,0.2453
2025-04-12 02:00:00,4.2,7.05,8.2,1027.5,0.0766
2025-04-12 03:00:00,13.3,21.71,10.3,1020.5,1.0
2025-04-12 04:00:00,2.22,3.84,5.8,1026.3,0.0659
2025-04-12 05:00:00,5.97,9.09,0.5,1025.6,0.2483
2025-04-12 06:00:00,6.98,11.05,9.4,1025.6,0.6721
2025-04-12 07:00:00,11.05,18.0,4.4,1025.3,1.0
2025-04-12 08:00:00,8.81,14.1,8.3,1015.8,0.9793
2025-04-12 09:00:00,7.74,12.2,10.6,1015.3,0.9042
2025-04-12 10:00:00,2.97,4.65,2.3,1016.2,0.0518
2025-04-12 11:00:00,5.84,9.5,9.9,1024.1,0.3478
2025-04-12 12:00:00,3.52,7.1,12.0,1018.5,0.116
2025-04-12 13:00:00,12.82,20.59,1.9,1017.2,0.9873
2025-04-12 14:00:00,10.62,16.81,11.6,1018.0,0.9656
2025-04-12 15:00:00,10.8,17.42,15.8,1021.5,0.9014
2025-04-12 16:00:00,9.33,16.04,8.2,1016.8,0.9571
2025-04-12 17:00:00,7.58,13.24,11.7,1017.6,0.9765
2025-04-12 18:00:00,3.66,7.11,5.6,1018.4,0.1125
2025-04-12 19:00:00,5.42,8.83,12.3,1023.3,0.1992
2025-04-12 20:00:00,3.22,5.61,10.9,1013.0,0.0
2025-04-12 21:00:00,8.61,13.33,9.9,1019.7,0.9798
2025-04-12 22:00:00,3.15,4.89,9.7,1018.2,0.0
2025-04-12 23:00:00,7.51,11.52,10.5,1022.1,0.7388
2025-04-13 00:00:00,7.05,11.72,9.2,1019.1,0.8833
2025-04-13 01:00:00,4.98,8.1,6.0,1015.9,0.1717
2025-04-13 02:00:00,2.45,4.1,8.9,1028.1,0.0076
2025-04-13 03:00:00,3.82,5.69,9.3,1025.7,0.0373
2025-04-13 04:00:00,3.89,6.83,5.3,1020.5,0.1447
2025-04-13 05:00:00,6.86,9.69,9.0,1021.9,0.2979
2025-04-13 06:00:00,2.38,3.71,9.2,1016.5,0.0438
2025-04-13 07:00:00,8.96,14.47,7.6,1020.4,1.0
2025-04-13 08:00:00,8.54,12.64,10.7,1030.2,0.9481
2025-04-13 09:00:00,3.58,6.04,11.5,1024.5,0.0091
2025-04-13 10:00:00,8.95,14.41,7.1,1015.3,0.9677
2025-04-13 11:00:00,8.76,14.54,10.0,1021.1,0.9497
2025-04-13 12:00:00,10.1,17.58,12.6,1019.9,0.9815
2025-04-13 13:00:00,4.23,7.06,5.9,1021.6,0.0345
2025-04-13 14:00:00,3.91,6.93,3.6,1026.7,0.0938
2025-04-13 15:00:00,4.88,8.75,6.1,1015.9,0.28
2025-04-13 16:00:00,6.23,10.4,11.3,1018.7,0.4546
2025-04-13 17:00:00,11.07,17.44,7.8,1015.0,0.959
2025-04-13 18:00:00,9.96,15.17,5.1,1020.4,1.0
2025-04-13 19:00:00,13.16,21.57,13.9,1020.0,0.9584
2025-04-13 20:00:00,2.1,3.16,5.3,1027.9,0.0
2025-04-13 21:00:00,0.91,2.25,8.8,1016.1,0.0
2025-04-13 22:00:00,7.86,12.46,12.0,1023.2,1.0
2025-04-13 23:00:00,4.02,6.51,11.8,1009.0,0.0589
2025-04-14 00:00:00,4.23,6.17,11.2,1027.1,0.0764
2025-04-14 01:00:00,5.6,8.87,7.4,1019.5,0.2081
2025-04-14 02:00:00,2.12,2.87,11.7,1020.0,0.0324
2025-04-14 03:00:00,6.14,9.45,9.8,1018.5,0.3125
2025-04-14 04:00:00,3.92,6.32,11.2,1021.3,0.0
2025-04-14 05:00:00,6.26,9.79,14.5,1017.0,0.4158
2025-04-14 06:00:00,8.59,15.51,5.6,1020.0,1.0
2025-04-14 07:00:00,3.07,5.48,11.1,1024.8,0.0684
2025-04-14 08:00:00,11.46,19.24,10.2,1017.9,1.0
2025-04-14 09:00:00,6.63,10.68,13.0,1018.2,0.5719
2025-04-14 10:00:00,12.46,20.28,16.0,1018.3,1.0
2025-04-14 11:00:00,4.16,6.49,15.9,1023.2,0.0107
2025-04-14 12:00:00,8.34,15.1,12.7,1018.8,1.0
2025-04-14 13:00:00,6.49,10.46,7.6,1017.6,0.4905
2025-04-14 14:00:00,10.91,17.34,8.3,1020.1,1.0
2025-04-14 15:00:00,8.78,13.79,12.3,1023.7,1.0
2025-04-14 16:00:00,7.53,12.41,5.2,1014.2,1.0
2025-04-14 17:00:00,13.59,22.89,8.9,1022.4,0.9966
2025-04-14 18:00:00,6.05,10.47,7.2,1020.8,0.5586
2025-04-14 19:00:00,4.29,6.5,5.6,1021.0,0.0805
2025-04-14 20:00:00,7.72,12.05,10.6,1019.5,0.8428
2025-04-14 21:00:00,7.49,12.9,12.5,1019.5,1.0
2025-04-14 22:00:00,5.53,10.23,11.8,1022.2,0.4731
2025-04-14 23:00:00,5.62,9.02,10.2,1013.2,0.2843
2025-04-15 00:00:00,11.28,19.02,8.8,1016.1,0.9669
2025-04-15 01:00:00,7.12,10.66,8.2,1012.5,0.5279
2025-04-15 02:00:00,2.19,3.05,13.1,1026.5,0.0107
2025-04-15 03:00:00,3.05,4.34,8.3,1024.3,0.0
2025-04-15 04:00:00,11.37,18.68,8.2,1010.6,1.0
2025-04-15 05:00:00,7.06,11.34,11.5,1020.7,0.685
2025-04-15 06:00:00,9.95,16.29,6.6,1018.4,0.9678
2025-04-15 07:00:00,4.19,7.52,10.3,1021.7,0.1064
2025-04-15 08:00:00,8.26,13.01,8.2,1020.6,0.9466
2025-04-15 09:00:00,8.39,13.67,7.7,1018.7,1.0
2025-04-15 10:00:00,4.81,6.99,9.2,1019.0,0.0438
2025-04-15 11:00:00,7.46,12.8,12.7,1023.4,0.9709
2025-04-15 12:00:00,8.56,14.54,10.7,1016.9,1.0
2025-04-15 13:00:00,7.24,11.96,11.1,1017.8,0.7909
2025-04-15 14:00:00,11.77,19.16,12.7,1021.9,0.9887
2025-04-15 15:00:00,11.94,19.06,12.2,1022.7,1.0
2025-04-15 16:00:00,12.22,18.98,9.4,1020.5,0.9623
2025-04-15 17:00:00,11.16,18.28,12.0,1017.4,0.9984
2025-04-15 18:00:00,7.11,11.99,9.5,1012.6,0.9309
2025-04-15 19:00:00,5.85,10.7,11.6,1012.8,0.5819
2025-04-15 20:00:00,10.44,16.7,13.7,1018.5,0.9855
2025-04-15 21:00:00,6.25,10.3,11.9,1020.0,0.4329
2025-04-15 22:00:00,3.92,7.03,5.7,1017.9,0.1009
2025-04-15 23:00:00,5.76,10.03,8.3,1015.1,0.403
2025-04-16 00:00:00,2.64,3.91,12.6,1014.3,0.0608
2025-04-16 01:00:00,6.72,10.72,2.8,1019.8,0.5855
2025-04-16 02:00:00,3.96,6.11,11.5,1024.6,0.0
2025-04-16 03:00:00,3.4,4.97,11.3,1016.2,0.0
2025-04-16 04:00:00,10.45,17.83,19.9,1019.1,0.9617
2025-04-16 05:00:00,7.54,12.26,11.9,1016.3,0.9115
2025-04-16 06:00:00,7.94,12.84,10.0,1021.6,0.9975
2025-04-16 07:00:00,6.69,11.0,14.4,1018.7,0.6197
2025-04-16 08:00:00,9.5,15.44,9.2,1023.1,0.9564
2025-04-16 09:00:00,8.89,14.29,10.5,1019.6,0.9516
2025-04-16 10:00:00,7.57,11.82,10.7,1019.6,0.7798
2025-04-16 11:00:00,14.49,24.44,12.5,1015.7,0.9836
2025-04-16 12:00:00,4.11,6.32,7.1,1015.8,0.0652
2025-04-16 13:00:00,14.57,23.08,13.3,1021.0,0.9619
2025-04-16 14:00:00,6.53,10.54,8.5,1020.1,0.532
2025-04-16 15:00:00,7.87,14.06,17.6,1027.2,0.9805
2025-04-16 16:00:00,3.41,5.03,5.1,1014.8,0.0
2025-04-16 17:00:00,7.82,13.11,7.7,1023.1,0.9867
2025-04-16 18:00:00,8.35,13.4,3.3,1019.7,0.9909
2025-04-16 19:00:00,19.52,31.81,20.7,1015.3,0.0551
2025-04-16 20:00:00,14.73,24.45,6.1,1008.5,1.0
2025-04-16 21:00:00,13.45,20.78,13.0,1016.6,0.9594
2025-04-16 22:00:00,4.76,7.18,12.9,1017.1,0.1435
2025-04-16 23:00:00,14.19,23.57,7.2,1017.1,1.0
2025-04-17 00:00:00,5.07,8.29,13.4,1022.6,0.1367
2025-04-17 01:00:00,8.43,13.79,6.9,1017.2,0.9604
2025-04-17 02:00:00,3.09,5.43,7.8,1020.1,0.0
2025-04-17 03:00:00,5.07,7.69,5.2,1013.4,0.0801
2025-04-17 04:00:00,10.8,18.14,13.0,1020.6,1.0
2025-04-17 05:00:00,10.35,17.27,3.8,1013.8,1.0
2025-04-17 06:00:00,6.88,11.3,12.0,1021.7,0.6876
2025-04-17 07:00:00,8.43,13.95,10.2,1022.9,0.9889
2025-04-17 08:00:00,3.25,5.98,16.8,1013.0,0.0401
2025-04-17 09:00:00,8.42,13.3,10.8,1026.7,0.258
2025-04-17 10:00:00,7.74,12.94,13.6,1017.2,0.9854
2025-04-17 11:00:00,2.7,5.42,12.5,1020.5,0.011
2025-04-17 12:00:00,3.12,5.44,10.3,1022.1,0.0235
2025-04-17 13:00:00,3.13,4.95,14.6,1016.3,0.0243
2025-04-17 14:00:00,10.08,17.75,12.0,1016.2,0.9631
2025-04-17 15:00:00,3.67,6.1,13.8,1017.3,0.0289
2025-04-17 16:00:00,7.18,12.48,7.4,1020.8,1.0
2025-04-17 17:00:00,5.95,9.4,12.5,1021.4,0.3094
2025-04-17 18:00:00,7.69,13.11,13.5,1024.6,0.934
2025-04-17 19:00:00,9.08,14.4,6.9,1024.0,0.995
2025-04-17 20:00:00,8.44,13.87,10.4,1023.9,0.9853
2025-04-17 21:00:00,6.43,10.06,4.6,1022.5,0.3992
2025-04-17 22:00:00,5.68,10.34,5.1,1022.2,0.5036
2025-04-17 23:00:00,4.88,7.78,10.5,1017.4,0.1591
2025-04-18 00:00:00,8.87,13.72,17.3,1016.6,1.0
2025-04-18 01:00:00,4.0,6.54,17.5,1012.7,0.0103
2025-04-18 02:00:00,3.4,5.83,9.9,1024.5,0.0
2025-04-18 03:00:00,6.91,11.19,7.6,1019.1,0.7101
2025-04-18 04:00:00,4.1,6.16,14.2,1020.2,0.0827
2025-04-18 05:00:00,8.33,14.13,4.0,1007.6,1.0
2025-04-18 06:00:00,4.13,7.45,9.6,1016.2,0.0727
2025-04-18 07:00:00,7.36,10.94,8.4,1022.8,0.6278
2025-04-18 08:00:00,1.64,2.13,10.7,1020.2,0.0465
2025-04-18 09:00:00,5.3,8.5,15.8,1016.2,0.2716
2025-04-18 10:00:00,5.2,8.11,1.9,1018.4,0.1267
2025-04-18 11:00:00,10.56,17.44,12.1,1026.8,1.0
2025-04-18 12:00:00,15.29,25.89,12.2,1017.9,0.0
2025-04-18 13:00:00,6.96,11.06,10.8,1019.3,0.6748
2025-04-18 14:00:00,11.6,19.76,12.0,1018.8,0.9837
2025-04-18 15:00:00,9.78,14.98,12.8,1019.7,1.0
2025-04-18 16:00:00,16.0,26.22,11.5,1023.7,0.0
2025-04-18 17:00:00,11.17,17.75,3.9,1028.8,1.0
2025-04-18 18:00:00,2.57,4.45,7.9,1024.8,0.0
2025-04-18 19:00:00,9.13,13.75,16.6,1019.8,0.9683
2025-04-18 20:00:00,6.92,10.45,6.9,1023.6,0.5451
2025-04-18 21:00:00,1.06,2.0,11.3,1012.9,0.0
2025-04-18 22:00:00,3.92,5.98,8.5,1018.8,0.0046
2025-04-18 23:00:00,10.49,16.81,13.1,1016.1,1.0
2025-04-19 00:00:00,10.07,17.44,10.6,1016.4,1.0
2025-04-19 01:00:00,7.7,12.57,13.6,1022.5,1.0
2025-04-19 02:00:00,11.62,19.38,12.6,1024.2,0.9826
2025-04-19 03:00:00,7.54,11.77,9.9,1013.4,0.7526
2025-04-19 04:00:00,0.68,0.5,3.5,1018.0,0.0
2025-04-19 05:00:00,3.68,5.91,8.3,1016.1,0.0107
2025-04-19 06:00:00,1.22,1.09,7.1,1021.4,0.0
2025-04-19 07:00:00,2.22,3.19,7.0,1023.1,0.0
2025-04-19 08:00:00,3.62,6.02,13.0,1027.8,0.0449
2025-04-19 09:00:00,6.28,10.11,18.4,1023.5,0.3937
2025-04-19 10:00:00,10.57,17.34,2.7,1023.3,1.0
2025-04-19 11:00:00,11.33,18.73,6.0,1014.7,1.0
2025-04-19 12:00:00,8.32,12.77,12.1,1016.0,1.0
2025-04-19 13:00:00,13.84,21.87,10.4,1018.9,1.0
2025-04-19 14:00:00,7.45,10.78,12.9,1029.0,0.5968
2025-04-19 15:00:00,12.99,20.84,11.1,1019.0,0.4906
2025-04-19 16:00:00,6.99,11.77,15.9,1024.4,0.773
2025-04-19 17:00:00,5.11,9.18,13.3,1017.0,0.3113
2025-04-19 18:00:00,13.09,21.34,14.4,1018.6,1.0
2025-04-19 19:00:00,5.83,10.28,14.8,1018.6,0.504
2025-04-19 20:00:00,6.6,10.93,7.1,1016.7,0.6588
2025-04-19 21:00:00,4.8,7.85,13.3,1021.4,0.166
2025-04-19 22:00:00,7.34,11.53,13.5,1013.5,0.7371
2025-04-19 23:00:00,14.81,22.6,10.1,1011.4,1.0
2025-04-20 00:00:00,1.12,2.54,10.4,1017.5,0.0081
2025-04-20 01:00:00,9.11,14.74,10.5,1020.7,0.9721
2025-04-20 02:00:00,0.43,1.53,8.5,1015.5,0.0
2025-04-20 03:00:00,4.07,6.02,6.8,1027.8,0.0563
2025-04-20 04:00:00,2.67,5.79,19.1,1018.5,0.0014
2025-04-20 05:00:00,7.23,11.58,15.4,1018.8,0.0095
2025-04-20 06:00:00,1.56,2.11,11.7,1014.5,0.0
2025-04-20 07:00:00,6.02,9.63,6.5,1021.0,0.3198
2025-04-20 08:00:00,4.26,7.01,13.5,1022.6,0.0522
2025-04-20 09:00:00,2.94,4.73,10.3,1019.3,0.0845
2025-04-20 10:00:00,9.39,14.91,11.0,1019.8,0.9761
2025-04-20 11:00:00,4.17,5.69,19.5,1019.5,0.0
2025-04-20 12:00:00,4.4,6.65,18.2,1014.9,0.0245
2025-04-20 13:00:00,5.07,8.86,3.3,1024.3,0.2547
2025-04-20 14:00:00,8.34,12.99,12.9,1017.3,0.9909
2025-04-20 15:00:00,9.21,13.91,12.2,1025.4,0.9402
2025-04-20 16:00:00,1.3,1.47,12.8,1013.7,0.0532
2025-04-20 17:00:00,4.72,7.6,9.6,1022.2,0.0361
2025-04-20 18:00:00,6.44,9.99,11.6,1019.3,0.3713
2025-04-20 19:00:00,5.29,8.41,7.8,1018.9,0.1793
2025-04-20 20:00:00,11.23,17.74,15.2,1016.2,1.0
2025-04-20 21:00:00,9.13,15.41,15.1,1021.2,0.9774
2025-04-20 22:00:00,6.97,11.6,17.3,1020.7,0.7168
2025-04-20 23:00:00,4.37,8.43,8.9,1025.7,0.1981
2025-04-21 00:00:00,6.93,11.01,12.8,1021.0,0.592
2025-04-21 01:00:00,8.19,13.12,19.1,1016.7,0.9529
2025-04-21 02:00:00,5.67,9.91,9.5,1016.6,0.4358
2025-04-21 03:00:00,7.24,11.98,8.4,1019.6,0.8909
2025-04-21 04:00:00,6.95,10.71,13.0,1024.3,0.5742
2025-04-21 05:00:00,5.64,9.49,16.0,1019.9,0.3256
2025-04-21 06:00:00,3.97,6.67,9.6,1022.4,0.0558
2025-04-21 07:00:00,7.72,11.44,18.7,1019.5,0.7454
2025-04-21 08:00:00,3.49,5.27,8.7,1010.8,0.0
2025-04-21 09:00:00,8.99,14.69,14.2,1020.2,1.0
2025-04-21 10:00:00,9.8,16.77,9.5,1017.6,1.0
2025-04-21 11:00:00,10.53,17.5,10.3,1023.3,1.0
2025-04-21 12:00:00,6.81,10.71,14.8,1025.0,0.4895
2025-04-21 13:00:00,4.15,6.31,11.2,1025.6,0.0099
2025-04-21 14:00:00,3.01,5.36,6.6,1017.7,0.0805
2025-04-21 15:00:00,10.26,15.18,9.1,1016.5,1.0
2025-04-21 16:00:00,12.75,20.19,14.4,1017.1,0.9591
2025-04-21 17:00:00,8.87,15.24,13.3,1017.9,0.9403
2025-04-21 18:00:00,3.48,5.81,14.4,1019.0,0.0
